Segment_ID,Oithona similis,Copepoda,Amphipoda,Chaetognatha,Euphausiidae,Foraminifera,Fritillaria spp.,Oikopleura spp.,Ostracoda,Pteropods,Other
AA_612.0_05-Dec-2011_22:54,69,30,0,0,5,0,4,2,0,0,0
AA_612.0_05-Dec-2011_23:15,98,30,0,0,1,0,4,4,0,0,0
AA_612.0_05-Dec-2011_23:35,90,21,0,0,2,0,3,0,0,0,0
AA_612.0_05-Dec-2011_23:56,65,19,0,0,2,0,5,1,0,0,0
AA_612.0_06-Dec-2011_00:16,69,13,0,0,1,0,4,1,0,0,0
AA_612.0_06-Dec-2011_00:36,97,16,0,0,1,0,5,0,0,0,0
AA_612.0_06-Dec-2011_00:57,97,28,0,0,1,0,4,2,0,0,0
AA_612.0_06-Dec-2011_01:17,107,29,0,0,2,0,7,2,0,0,0
AA_612.0_06-Dec-2011_01:38,99,46,0,0,2,0,7,3,0,0,0
AA_612.0_06-Dec-2011_01:59,70,34,0,0,2,0,10,2,0,0,0
AA_612.0_06-Dec-2011_02:20,78,27,0,0,1,0,6,1,0,0,0
AA_612.0_06-Dec-2011_02:41,74,24,0,0,3,0,12,1,0,0,0
AA_612.0_06-Dec-2011_03:02,61,21,0,0,1,0,7,1,0,0,0
AA_612.0_06-Dec-2011_03:23,50,16,0,0,3,0,8,1,0,0,1
AA_612.0_06-Dec-2011_03:44,26,14,0,0,1,0,14,1,0,0,0
AA_612.0_06-Dec-2011_04:05,23,8,0,0,1,0,9,2,0,0,0
AA_612.0_06-Dec-2011_04:26,24,5,0,0,1,0,5,1,0,0,0
AA_612.0_06-Dec-2011_04:47,25,13,0,0,2,0,8,2,0,0,0
AA_612.0_06-Dec-2011_05:08,21,5,0,0,1,0,3,1,0,0,0
AA_612.0_06-Dec-2011_05:29,38,10,0,0,1,0,4,0,0,0,0
AA_612.0_06-Dec-2011_05:50,31,3,0,0,3,0,8,1,0,0,0
AA_612.0_06-Dec-2011_06:11,59,12,0,0,1,0,2,0,0,0,0
AA_612.0_06-Dec-2011_06:32,50,6,0,0,2,0,4,0,0,0,0
AA_612.0_06-Dec-2011_06:53,62,13,0,0,1,0,5,1,0,0,0
AA_612.0_06-Dec-2011_07:14,71,15,0,0,0,0,4,0,0,0,0
AA_612.0_06-Dec-2011_07:35,95,24,0,0,0,0,1,0,0,0,0
AA_612.0_06-Dec-2011_07:56,125,26,0,0,0,0,3,0,0,0,0
AA_612.0_06-Dec-2011_08:17,129,18,0,0,0,0,3,0,0,0,0
AA_612.0_06-Dec-2011_08:37,134,38,0,0,0,0,1,1,0,0,0
AA_612.0_06-Dec-2011_08:58,161,12,0,0,0,0,1,1,0,0,0
AA_612.0_06-Dec-2011_09:19,140,28,0,0,0,0,2,0,0,0,0
AA_612.0_06-Dec-2011_09:39,173,27,0,0,0,0,1,1,0,0,0
AA_612.0_06-Dec-2011_09:59,133,64,0,0,0,0,2,0,0,0,0
AA_612.0_06-Dec-2011_10:20,202,47,0,0,0,0,3,0,0,0,0
AA_612.0_06-Dec-2011_10:41,180,78,0,0,0,0,7,1,0,0,0
AA_612.0_06-Dec-2011_11:01,197,81,0,0,0,1,23,2,0,0,0
AA_612.0_06-Dec-2011_11:27,175,100,0,0,0,0,13,1,0,0,0
AA_612.0_06-Dec-2011_11:51,137,144,0,0,1,2,13,2,0,0,0
AA_612.0_06-Dec-2011_12:16,121,233,0,0,0,0,23,4,0,0,0
AA_612.0_06-Dec-2011_12:40,134,196,0,0,0,0,17,5,0,0,0
AA_612.0_06-Dec-2011_13:05,266,252,0,0,0,2,24,3,0,0,0
AA_612.0_06-Dec-2011_13:31,334,222,2,0,0,1,38,5,0,0,0
AA_612.0_06-Dec-2011_13:56,296,200,1,0,0,0,38,10,0,0,0
AA_612.0_06-Dec-2011_14:21,255,227,2,0,3,3,52,5,1,0,0
AA_612.0_06-Dec-2011_14:47,187,249,1,0,1,1,88,6,0,0,0
AA_612.0_06-Dec-2011_15:12,125,170,1,0,1,1,34,6,0,0,0
AA_612.0_06-Dec-2011_15:38,241,181,2,0,1,3,63,11,0,0,0
AA_612.0_06-Dec-2011_16:03,163,124,2,0,2,3,24,5,0,0,0
AA_612.0_06-Dec-2011_16:29,84,63,0,0,4,5,22,3,0,0,0
AA_612.0_06-Dec-2011_16:54,11,11,1,0,5,6,2,2,1,0,0
AA_612.0_06-Dec-2011_17:19,4,6,1,0,4,2,2,0,0,0,1
AA_612.0_06-Dec-2011_17:44,10,9,1,0,2,6,8,0,0,1,0
AA_612.0_06-Dec-2011_18:10,14,7,1,0,2,2,4,1,0,0,0
AA_612.0_06-Dec-2011_18:36,8,5,1,0,1,3,3,0,0,1,0
AA_612.0_06-Dec-2011_19:02,8,2,1,0,0,1,2,0,0,0,0
AA_612.0_06-Dec-2011_19:27,9,2,1,0,0,2,4,0,0,0,0
AA_612.0_06-Dec-2011_19:54,6,6,1,0,2,2,3,0,0,0,0
AA_612.0_06-Dec-2011_20:20,6,5,4,0,1,1,4,0,0,0,0
AA_612.0_06-Dec-2011_20:47,14,3,2,0,2,2,3,0,0,1,0
AA_612.0_06-Dec-2011_21:14,11,3,3,0,1,1,3,0,0,0,0
AA_612.0_06-Dec-2011_21:41,13,3,3,0,1,2,2,0,0,0,0
AA_612.0_06-Dec-2011_22:09,11,3,1,0,1,0,6,0,0,0,0
AA_612.0_06-Dec-2011_22:36,10,5,2,0,3,2,2,0,0,0,0
AA_612.0_06-Dec-2011_23:04,10,3,2,0,5,2,5,0,0,0,0
AA_612.0_06-Dec-2011_23:32,7,1,0,0,6,1,6,1,0,0,0
AA_612.0_07-Dec-2011_00:00,6,0,1,0,3,0,0,0,0,0,0
AA_612.0_07-Dec-2011_00:28,5,0,0,0,2,3,4,0,0,0,1
AA_612.0_07-Dec-2011_00:55,5,2,0,0,1,2,5,0,0,0,0
AA_612.0_07-Dec-2011_01:22,9,0,2,0,1,1,1,0,0,0,0
AA_612.0_07-Dec-2011_01:49,5,0,1,0,2,0,2,0,0,0,0
AA_612.0_07-Dec-2011_02:16,2,3,0,0,2,2,0,0,0,0,0
AA_612.0_07-Dec-2011_02:32,4,1,1,0,4,12,2,1,0,0,0
SH2_613.0_06-Dec-2011_01:12,9,4,0,0,2,2,1,0,0,0,0
SH2_613.0_06-Dec-2011_01:32,10,14,0,0,1,3,1,0,0,0,0
SH2_613.0_06-Dec-2011_01:52,8,11,0,0,1,5,3,0,0,0,0
SH2_613.0_06-Dec-2011_02:12,10,6,0,0,0,4,1,0,0,0,0
SH2_613.0_06-Dec-2011_02:33,4,5,0,0,2,5,3,0,0,0,0
SH2_613.0_06-Dec-2011_02:53,5,6,0,0,2,6,4,0,0,0,0
SH2_613.0_06-Dec-2011_03:14,4,4,0,0,0,4,5,0,0,0,0
SH2_613.0_06-Dec-2011_03:34,4,1,0,0,0,4,3,0,0,0,0
SH2_613.0_06-Dec-2011_03:55,4,6,0,0,1,5,1,0,0,0,0
SH2_613.0_06-Dec-2011_04:16,8,2,0,0,0,5,4,0,0,0,0
SH2_613.0_06-Dec-2011_04:36,4,5,0,0,1,5,5,0,0,0,0
SH2_613.0_06-Dec-2011_04:57,3,3,0,0,0,1,1,0,0,0,0
SH2_613.0_06-Dec-2011_05:18,5,5,0,0,0,2,2,0,0,0,0
SH2_613.0_06-Dec-2011_05:51,9,9,0,0,0,2,2,0,0,0,0
UM_614.0_29-Dec-2011_01:06,2,13,0,0,0,0,1,0,0,0,0
UM_614.0_29-Dec-2011_01:27,5,16,0,0,1,0,0,0,0,0,0
UM_614.0_29-Dec-2011_01:48,5,7,0,0,0,0,0,0,0,1,0
UM_614.0_29-Dec-2011_02:10,7,7,0,0,0,0,0,0,0,0,0
UM_614.0_29-Dec-2011_02:31,2,20,0,0,0,0,2,0,0,0,0
UM_614.0_29-Dec-2011_02:53,6,15,0,0,0,0,2,0,0,1,0
UM_614.0_29-Dec-2011_03:14,5,12,0,0,0,0,0,0,0,0,0
UM_614.0_29-Dec-2011_03:36,6,15,0,0,0,0,2,0,0,0,0
UM_614.0_29-Dec-2011_03:56,10,9,0,0,0,0,1,0,0,0,0
UM_614.0_29-Dec-2011_04:17,8,9,0,1,0,0,2,0,0,0,0
UM_614.0_29-Dec-2011_04:37,1,14,1,0,0,0,2,0,0,0,0
UM_614.0_29-Dec-2011_04:57,9,20,0,0,0,0,0,1,0,0,0
UM_614.0_29-Dec-2011_05:17,10,16,0,0,0,0,0,0,0,0,0
UM_614.0_29-Dec-2011_05:37,9,12,0,0,0,0,1,0,0,0,0
UM_614.0_29-Dec-2011_05:57,3,16,1,0,0,0,0,0,0,0,0
UM_614.0_29-Dec-2011_06:17,4,16,0,0,0,0,1,0,0,0,0
UM_614.0_29-Dec-2011_06:38,8,23,0,0,1,0,3,0,0,0,0
UM_614.0_29-Dec-2011_06:58,14,34,0,0,0,0,2,0,0,0,0
UM_614.0_29-Dec-2011_07:19,7,28,0,0,0,0,2,0,0,0,0
UM_614.0_29-Dec-2011_07:39,20,15,0,0,0,0,3,0,0,0,0
UM_614.0_29-Dec-2011_08:00,11,21,0,0,0,0,2,0,0,0,0
UM_614.0_29-Dec-2011_08:20,16,33,0,0,0,0,4,0,0,0,0
UM_614.0_29-Dec-2011_08:41,17,48,0,1,0,2,5,5,0,0,0
UM_614.0_29-Dec-2011_09:02,14,45,0,0,1,0,2,4,0,0,0
UM_614.0_29-Dec-2011_09:23,17,38,0,0,0,1,0,2,0,0,0
UM_614.0_29-Dec-2011_09:44,10,25,0,0,0,0,1,5,0,0,0
UM_614.0_29-Dec-2011_10:05,15,49,0,0,0,0,1,7,0,0,0
UM_614.0_29-Dec-2011_10:25,21,62,0,1,1,1,2,14,0,0,0
UM_614.0_29-Dec-2011_10:46,24,71,0,1,0,0,1,12,0,0,0
UM_614.0_29-Dec-2011_11:07,23,61,0,0,0,0,1,11,0,0,0
UM_614.0_29-Dec-2011_11:27,24,66,0,0,0,1,3,19,0,0,0
UM_614.0_29-Dec-2011_11:48,6,41,0,0,1,0,1,9,0,0,0
UM_614.0_29-Dec-2011_12:09,28,65,0,0,2,2,2,13,0,0,0
UM_614.0_29-Dec-2011_12:32,26,72,0,0,1,1,2,6,0,0,0
UM_614.0_29-Dec-2011_12:55,9,54,0,0,3,1,2,9,0,0,0
UM_614.0_29-Dec-2011_13:18,10,36,0,1,1,0,0,12,0,0,0
UM_614.0_29-Dec-2011_13:41,11,39,0,0,1,1,1,20,1,0,0
UM_614.0_29-Dec-2011_14:05,7,57,0,0,1,3,2,12,1,0,0
UM_614.0_29-Dec-2011_14:28,16,45,0,0,0,4,3,19,0,1,0
UM_614.0_29-Dec-2011_14:52,7,32,0,0,1,1,0,8,0,0,0
UM_614.0_29-Dec-2011_15:16,7,40,0,0,2,0,2,6,2,0,0
UM_614.0_29-Dec-2011_15:39,13,48,0,0,3,2,4,3,1,0,0
UM_614.0_29-Dec-2011_16:04,16,61,0,0,1,0,6,6,2,0,0
UM_614.0_29-Dec-2011_16:28,10,41,0,0,1,0,1,3,3,0,0
UM_614.0_29-Dec-2011_16:52,7,47,0,0,4,0,0,6,1,0,0
UM_614.0_29-Dec-2011_17:15,5,39,0,0,1,0,0,2,3,0,1
UM_614.0_29-Dec-2011_17:39,5,40,0,0,4,0,0,6,4,0,0
UM_614.0_29-Dec-2011_18:02,9,62,0,0,4,1,0,3,5,0,0
UM_614.0_29-Dec-2011_18:25,6,45,0,0,1,0,0,2,3,0,0
UM_614.0_29-Dec-2011_18:48,5,32,0,0,4,0,0,2,2,0,1
UM_614.0_29-Dec-2011_19:11,11,81,0,0,10,0,0,6,4,0,0
UM_614.0_29-Dec-2011_19:34,7,25,0,1,2,0,0,2,2,1,0
UM_614.0_29-Dec-2011_19:57,2,20,0,0,1,0,0,1,2,0,1
UM_614.0_29-Dec-2011_20:19,6,26,0,1,2,0,0,1,0,0,0
UM_614.0_29-Dec-2011_20:42,5,18,0,0,1,1,0,3,0,0,0
UM_614.0_29-Dec-2011_21:03,2,38,0,1,3,0,0,3,1,0,0
UM_614.0_29-Dec-2011_21:25,3,16,0,0,0,1,0,1,0,1,0
UM_614.0_29-Dec-2011_21:47,3,19,0,0,1,0,0,3,0,0,0
UM_614.0_29-Dec-2011_22:09,6,60,0,1,0,0,0,2,1,4,0
UM_614.0_29-Dec-2011_22:49,9,216,2,0,6,2,0,4,7,9,0
UM_618.0_31-Dec-2011_07:31,22,38,0,0,0,11,2,0,0,0,0
UM_618.0_31-Dec-2011_07:52,28,36,0,0,0,12,2,0,0,0,0
UM_618.0_31-Dec-2011_08:14,19,42,0,0,1,14,3,0,0,0,0
UM_618.0_31-Dec-2011_08:35,35,45,0,0,0,13,4,0,0,0,0
UM_618.0_31-Dec-2011_08:57,37,48,0,0,0,25,1,0,0,0,0
UM_618.0_31-Dec-2011_09:18,64,107,0,0,0,23,2,0,0,0,0
UM_618.0_31-Dec-2011_09:40,48,103,0,1,4,15,1,0,0,0,0
UM_618.0_31-Dec-2011_10:02,44,78,0,0,2,18,3,0,0,0,0
UM_618.0_31-Dec-2011_10:24,55,135,0,0,0,12,4,0,0,0,0
UM_618.0_31-Dec-2011_10:46,62,147,0,0,3,7,7,0,0,0,0
UM_618.0_31-Dec-2011_11:08,42,113,0,0,1,13,5,0,0,0,0
UM_618.0_31-Dec-2011_11:30,39,97,0,0,0,14,1,0,0,0,0
UM_618.0_31-Dec-2011_11:51,35,71,0,0,1,13,2,0,0,0,0
UM_618.0_31-Dec-2011_12:11,42,90,0,0,2,5,7,0,0,0,0
UM_618.0_31-Dec-2011_12:32,75,135,0,0,1,6,1,0,0,0,0
UM_618.0_31-Dec-2011_12:55,84,268,0,0,4,10,4,0,0,0,0
UM_618.0_31-Dec-2011_13:19,61,236,0,0,4,10,1,0,0,0,0
UM_618.0_31-Dec-2011_13:43,75,256,2,0,4,4,1,0,3,0,0
UM_618.0_31-Dec-2011_14:07,98,262,1,1,5,7,1,0,2,0,0
UM_618.0_31-Dec-2011_14:31,63,252,3,0,2,5,2,0,3,0,0
UM_618.0_31-Dec-2011_14:55,72,254,6,2,2,13,5,0,8,0,0
UM_618.0_31-Dec-2011_15:20,54,175,2,0,2,9,1,0,6,0,0
UM_618.0_31-Dec-2011_15:45,61,210,2,0,2,18,2,0,8,0,0
UM_618.0_31-Dec-2011_16:10,104,219,2,1,1,20,2,0,9,0,0
UM_618.0_31-Dec-2011_16:36,68,162,1,0,2,4,2,0,3,0,0
UM_618.0_31-Dec-2011_17:04,110,214,0,0,2,14,2,0,2,0,0
UM_618.0_31-Dec-2011_17:33,129,233,0,0,1,8,0,0,2,0,0
UM_618.0_31-Dec-2011_18:01,90,208,0,0,1,14,1,0,1,0,0
UM_618.0_31-Dec-2011_18:26,127,234,0,0,2,6,2,0,0,0,0
UM_618.0_31-Dec-2011_18:51,137,256,0,0,0,14,2,0,1,0,0
UM_618.0_31-Dec-2011_19:15,168,305,0,0,1,13,3,0,0,0,0
UM_618.0_31-Dec-2011_19:39,119,255,0,0,1,17,3,0,0,0,0
UM_618.0_31-Dec-2011_20:03,90,178,0,0,1,13,4,0,0,0,0
UM_618.0_31-Dec-2011_20:24,142,214,0,0,1,11,3,0,0,0,0
UM_618.0_31-Dec-2011_20:45,139,212,0,0,0,29,9,0,0,0,0
UM_618.0_31-Dec-2011_21:06,125,172,1,0,0,19,9,0,0,0,0
UM_618.0_31-Dec-2011_21:28,152,191,0,0,0,20,2,0,0,0,0
UM_618.0_31-Dec-2011_21:50,110,145,0,0,0,16,8,0,0,0,0
UM_618.0_31-Dec-2011_22:11,155,165,0,0,0,18,3,0,0,0,0
UM_618.0_31-Dec-2011_22:32,97,122,0,0,0,14,3,0,0,0,0
UM_618.0_31-Dec-2011_22:54,85,82,0,0,0,12,5,0,0,0,0
UM_618.0_31-Dec-2011_23:15,112,116,0,0,0,31,6,0,0,0,0
UM_618.0_31-Dec-2011_23:36,95,151,0,0,0,17,3,0,0,0,0
UM_618.0_31-Dec-2011_23:58,171,164,0,0,0,16,2,0,0,0,0
UM_618.0_01-Jan-2012_00:19,109,113,0,0,0,11,4,0,0,0,0
UM_618.0_01-Jan-2012_00:41,99,110,0,0,0,11,9,0,0,0,0
UM_618.0_01-Jan-2012_01:03,124,128,0,0,0,13,7,0,0,0,0
UM_618.0_01-Jan-2012_01:24,125,141,0,0,1,14,12,0,0,0,0
UM_618.0_01-Jan-2012_01:45,84,99,0,0,0,20,8,0,0,0,0
UM_618.0_01-Jan-2012_02:06,105,136,0,0,0,11,8,0,0,0,0
UM_618.0_01-Jan-2012_02:27,118,122,0,0,0,19,11,0,0,0,0
UM_618.0_01-Jan-2012_02:48,98,133,0,0,0,10,10,0,0,0,0
UM_618.0_01-Jan-2012_03:09,199,161,0,0,0,16,3,0,0,0,0
UM_618.0_01-Jan-2012_03:29,203,191,0,0,0,12,5,0,0,0,0
UM_618.0_01-Jan-2012_03:50,160,169,0,0,0,15,6,0,0,0,0
UM_618.0_01-Jan-2012_04:11,293,170,0,1,1,12,3,0,0,0,0
UM_618.0_01-Jan-2012_04:32,166,151,0,0,0,21,1,0,0,0,0
UM_618.0_01-Jan-2012_04:53,118,116,0,0,0,12,4,0,0,0,0
UM_618.0_01-Jan-2012_05:15,98,107,0,0,1,11,3,0,0,0,0
UM_618.0_01-Jan-2012_05:53,126,158,0,0,0,6,4,0,0,0,0
UM_620.0_01-Jan-2012_07:39,141,120,0,0,2,27,4,0,0,0,0
UM_620.0_01-Jan-2012_08:03,91,114,0,0,4,25,4,0,0,0,0
UM_620.0_01-Jan-2012_08:28,157,157,0,2,2,14,8,0,3,0,0
UM_620.0_01-Jan-2012_08:51,159,222,0,1,0,23,12,0,2,0,0
UM_620.0_01-Jan-2012_09:15,125,184,0,0,1,16,12,0,1,0,0
UM_620.0_01-Jan-2012_09:38,145,165,0,0,1,18,9,0,0,0,0
UM_620.0_01-Jan-2012_10:02,132,146,0,0,0,20,10,0,0,0,0
UM_620.0_01-Jan-2012_10:25,159,203,0,0,0,22,11,0,0,0,0
UM_620.0_01-Jan-2012_10:49,116,150,0,1,0,30,4,0,0,0,0
UM_620.0_01-Jan-2012_11:14,128,153,0,0,2,17,4,0,0,0,0
UM_620.0_01-Jan-2012_11:41,143,193,0,0,0,30,16,0,1,0,0
UM_620.0_01-Jan-2012_12:09,124,147,0,0,0,13,6,0,1,0,0
UM_620.0_01-Jan-2012_12:37,93,184,0,0,1,26,2,0,2,0,0
UM_620.0_01-Jan-2012_13:03,79,149,0,1,0,19,1,0,0,0,0
UM_620.0_01-Jan-2012_13:29,90,158,0,0,0,29,2,0,0,0,0
UM_620.0_01-Jan-2012_13:55,96,141,0,0,1,20,1,0,0,0,0
UM_620.0_01-Jan-2012_14:22,134,206,1,0,1,19,2,0,0,0,0
UM_620.0_01-Jan-2012_14:49,92,209,0,0,2,21,2,0,0,0,0
UM_620.0_01-Jan-2012_15:17,105,177,0,0,2,16,7,0,0,0,0
UM_620.0_01-Jan-2012_15:45,85,138,2,0,2,22,6,0,0,0,0
UM_620.0_01-Jan-2012_16:15,126,195,1,1,0,14,6,0,2,0,0
UM_620.0_01-Jan-2012_16:45,128,208,1,0,2,23,4,0,2,2,0
UM_620.0_01-Jan-2012_17:17,83,150,0,1,2,10,10,0,1,0,0
UM_620.0_01-Jan-2012_17:49,103,240,1,2,3,21,5,0,1,0,0
UM_620.0_01-Jan-2012_18:20,84,160,0,0,1,19,13,0,0,0,0
UM_620.0_01-Jan-2012_18:51,112,176,2,1,0,21,12,0,2,0,0
UM_620.0_01-Jan-2012_19:22,128,287,1,0,0,21,13,0,1,0,0
UM_620.0_01-Jan-2012_19:55,141,230,0,1,0,30,13,0,2,1,0
UM_620.0_01-Jan-2012_20:25,184,240,0,1,0,40,17,0,0,0,0
UM_620.0_01-Jan-2012_20:58,127,226,0,0,0,42,6,0,0,0,0
UM_620.0_01-Jan-2012_21:39,142,211,0,1,1,45,8,0,0,0,0
UM_620.0_01-Jan-2012_22:20,121,153,0,1,0,40,6,0,0,0,0
UM_620.0_01-Jan-2012_22:57,132,171,0,0,0,15,6,0,0,0,0
UM_620.0_01-Jan-2012_23:33,98,158,0,0,1,16,13,0,0,0,0
UM_620.0_02-Jan-2012_00:08,104,176,0,0,0,11,8,0,0,0,0
UM_620.0_02-Jan-2012_00:39,119,213,0,0,0,22,17,0,2,0,0
UM_620.0_02-Jan-2012_01:09,159,198,0,0,0,21,22,0,1,0,0
UM_620.0_02-Jan-2012_01:39,132,204,0,0,0,23,19,0,2,0,0
UM_620.0_02-Jan-2012_02:09,113,145,0,0,0,37,12,0,0,0,0
UM_620.0_02-Jan-2012_02:39,81,100,0,0,0,30,15,0,0,0,0
UM_620.0_02-Jan-2012_03:09,55,68,1,0,0,26,8,0,0,0,0
UM_620.0_02-Jan-2012_03:49,60,110,0,0,0,13,13,0,0,0,0
UM_622.0_02-Jan-2012_10:15,97,96,0,0,1,11,33,0,0,0,0
UM_622.0_02-Jan-2012_10:46,124,115,0,0,0,24,16,0,0,0,0
UM_622.0_02-Jan-2012_11:16,95,93,0,0,0,18,14,0,0,0,0
UM_622.0_02-Jan-2012_11:48,164,150,0,0,0,20,19,0,0,0,0
UM_622.0_02-Jan-2012_12:19,145,185,0,0,0,11,26,0,0,0,0
UM_622.0_02-Jan-2012_12:50,156,205,0,0,0,29,16,0,0,0,0
UM_622.0_02-Jan-2012_13:22,146,175,0,1,1,22,22,0,0,0,0
UM_622.0_02-Jan-2012_13:52,155,188,0,2,0,25,15,0,0,0,0
UM_622.0_02-Jan-2012_14:20,185,227,0,2,0,19,33,0,0,0,0
UM_622.0_02-Jan-2012_14:47,129,223,0,0,1,9,30,0,0,0,0
UM_622.0_02-Jan-2012_15:13,147,237,0,0,0,7,17,0,0,0,0
UM_622.0_02-Jan-2012_15:40,225,250,1,0,1,17,7,0,0,0,0
UM_622.0_02-Jan-2012_16:08,132,188,0,0,3,8,18,0,0,0,0
UM_622.0_02-Jan-2012_16:35,75,105,0,0,1,12,14,0,0,0,0
UM_622.0_02-Jan-2012_17:02,38,49,0,0,0,5,2,0,0,0,0
UM_622.0_02-Jan-2012_17:28,38,26,0,0,0,5,6,0,0,0,0
UM_622.0_02-Jan-2012_17:55,92,53,0,0,0,6,4,0,0,0,0
UM_622.0_02-Jan-2012_18:21,98,71,0,0,0,4,4,0,0,0,0
UM_622.0_02-Jan-2012_19:38,77,51,0,0,0,8,4,0,0,0,0
AA_623.0_06-Jan-2012_22:58,7,3,0,0,1,2,3,1,0,0,0
AA_623.0_06-Jan-2012_23:19,6,1,1,0,1,2,3,5,0,1,0
AA_623.0_06-Jan-2012_23:39,5,3,0,0,0,2,3,3,0,0,0
AA_623.0_07-Jan-2012_00:00,5,6,0,0,0,1,0,2,0,0,1
AA_623.0_07-Jan-2012_00:21,6,8,0,0,0,0,2,0,0,0,0
AA_623.0_07-Jan-2012_00:41,8,4,0,0,0,0,1,2,0,0,0
AA_623.0_07-Jan-2012_01:02,8,1,0,0,0,1,1,0,0,0,0
AA_623.0_07-Jan-2012_01:22,6,1,0,0,0,0,0,0,0,0,0
AA_623.0_07-Jan-2012_01:43,3,2,0,0,1,1,2,1,0,0,0
AA_623.0_07-Jan-2012_02:03,2,1,0,0,0,3,3,0,0,0,0
AA_623.0_07-Jan-2012_02:24,2,1,0,0,0,3,1,1,0,0,2
AA_623.0_07-Jan-2012_02:44,5,1,0,0,0,0,1,0,0,0,1
AA_623.0_07-Jan-2012_03:04,5,0,0,0,0,1,3,0,0,0,0
AA_623.0_07-Jan-2012_03:25,3,1,0,0,0,1,1,1,0,0,1
AA_623.0_07-Jan-2012_03:45,4,1,0,0,0,0,2,0,0,0,0
AA_623.0_07-Jan-2012_04:05,6,2,0,0,0,2,1,2,0,0,0
AA_623.0_07-Jan-2012_04:25,4,3,0,0,0,0,2,2,0,0,1
AA_623.0_07-Jan-2012_04:45,7,3,0,0,0,1,2,1,0,0,0
AA_623.0_07-Jan-2012_05:05,8,3,0,0,0,1,3,1,0,0,1
AA_623.0_07-Jan-2012_05:25,9,3,0,0,0,0,2,3,0,0,0
AA_623.0_07-Jan-2012_05:45,3,1,0,0,20,1,1,2,0,0,0
AA_623.0_07-Jan-2012_06:05,1,1,0,0,9,0,0,2,0,0,1
AA_623.0_07-Jan-2012_06:24,5,1,0,0,5,1,4,2,0,0,1
AA_623.0_07-Jan-2012_06:44,8,2,1,0,3,0,1,0,0,0,0
AA_623.0_07-Jan-2012_07:04,10,4,0,0,0,1,4,1,0,1,0
AA_623.0_07-Jan-2012_07:23,17,2,0,0,0,1,3,2,0,0,0
AA_623.0_07-Jan-2012_08:41,25,15,0,0,0,1,4,1,0,1,0
AA_623.0_07-Jan-2012_09:00,38,105,0,0,2,3,4,1,2,16,0
AA_623.0_07-Jan-2012_09:19,32,177,0,0,2,3,1,2,1,10,0
AA_623.0_07-Jan-2012_09:38,58,123,0,0,1,3,5,3,0,2,0
AA_623.0_07-Jan-2012_09:57,73,53,0,0,6,3,4,3,0,7,0
AA_623.0_07-Jan-2012_10:16,53,18,0,0,9,2,1,0,12,11,0
AA_623.0_07-Jan-2012_10:35,28,52,2,1,14,2,3,1,14,15,0
AA_623.0_07-Jan-2012_10:55,59,123,1,1,17,2,1,2,3,10,0
AA_623.0_07-Jan-2012_11:15,62,66,1,1,11,0,2,1,1,4,0
AA_623.0_07-Jan-2012_11:38,41,85,0,1,14,0,1,0,5,13,0
AA_623.0_07-Jan-2012_11:58,55,245,0,1,4,2,0,2,2,13,2
AA_623.0_07-Jan-2012_12:17,41,458,1,0,3,0,1,1,9,44,1
AA_623.0_07-Jan-2012_12:37,17,542,2,0,6,3,2,0,11,20,0
AA_623.0_07-Jan-2012_12:57,24,473,2,0,11,5,3,2,4,42,0
AA_623.0_07-Jan-2012_13:17,9,861,6,1,15,5,2,0,32,79,0
AA_623.0_07-Jan-2012_13:37,7,783,1,1,19,7,2,0,14,65,1
AA_623.0_07-Jan-2012_13:57,14,537,2,1,26,7,6,0,17,25,2
AA_623.0_07-Jan-2012_14:16,20,538,0,2,22,1,0,0,18,14,0
AA_623.0_07-Jan-2012_14:36,36,283,2,1,21,14,3,1,26,34,3
AA_623.0_07-Jan-2012_14:56,114,455,1,0,16,7,6,13,8,18,2
AA_623.0_07-Jan-2012_15:16,183,646,2,0,17,19,0,4,4,14,2
AA_623.0_07-Jan-2012_15:36,88,411,1,0,12,16,13,4,6,13,1
AA_623.0_07-Jan-2012_15:55,146,455,1,0,5,20,22,4,2,12,1
AA_623.0_07-Jan-2012_16:15,123,383,0,0,5,14,21,4,3,6,0
AA_623.0_07-Jan-2012_16:35,203,551,0,0,5,28,28,25,5,6,2
AA_623.0_07-Jan-2012_16:55,114,443,2,0,2,5,73,13,3,3,1
AA_623.0_07-Jan-2012_17:15,247,583,1,0,1,6,117,5,2,1,1
AA_623.0_07-Jan-2012_17:34,180,586,0,0,0,3,64,2,1,0,0
AA_623.0_07-Jan-2012_17:54,162,272,0,0,1,5,57,3,0,2,1
AA_623.0_07-Jan-2012_18:14,63,49,1,0,10,2,69,4,0,3,1
AA_623.0_07-Jan-2012_18:33,73,86,0,0,7,3,91,3,0,8,0
AA_623.0_07-Jan-2012_18:53,51,64,1,0,2,6,83,1,0,6,0
AA_623.0_07-Jan-2012_19:15,41,18,0,0,1,3,24,0,0,0,0
AA_623.0_07-Jan-2012_20:44,88,52,1,0,1,4,20,1,0,1,0
AA_623.0_07-Jan-2012_21:03,27,18,0,0,2,4,7,1,1,1,0
AA_623.0_07-Jan-2012_21:23,34,24,0,0,0,2,6,1,0,2,0
AA_623.0_07-Jan-2012_21:42,42,25,2,0,0,3,9,0,0,1,0
